atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PS,SG,V,DP,PP,atletas.craque
Willian Arão,W. Arão,78478,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,2.68,Willian Souza Arão da Silva,4.5,4,5.92,12,willian-arao,7,-0.12,,,,,12.0,4.0,,,4.0,,,,,,,,,,,,
Gabriel,Gabriel,78605,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,10,3.0,Gabriel Girotto Franco,6.4,4,5.75,12,gabriel,7,0.76,,4.0,,,13.0,10.0,4.0,2.0,8.0,,1.0,,,,1.0,,,,,,
Reinaldo,Reinaldo,78850,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,0.54,Reinaldo Manoel da Silva,0.0,2,7.75,12,reinaldo,6,-0.3,,3.0,,,3.0,8.0,,4.0,4.0,,,,,,,,,,,,
Thiago Santos,T. Santos,78855,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,2.58,Thiago dos Santos,4.0,3,3.9,12,thiago-santos,6,0.7,,2.0,,,1.0,,,,2.0,,,,,,,,3.0,,,,
Dória,Dória,78946,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,0.0,Matheus Dória Macedo,0.0,3,6.45,12,doria,6,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Muralha,A. Muralha,79066,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,-1.0,Alex Roberto Santana Rafael,-1.0,1,2.64,12,alex-muralha,6,-0.36,,1.0,,,,,,,,,,,,,,,,,,,
Roger Machado,R. Machado,79437,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8,4.65,Roger Machado Marques,2.75,6,10.23,12,roger-machado,7,-0.12,,,,,,,,,,,,,,,,,,3.0,,,
Cano,Cano,79631,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,0.8,Germán Ezequiel Cano,0.0,5,5.37,12,cano,5,0.0,,,,,,,,2.0,,,,,,,,,,,,,
Lucas Silva,L. Silva,79701,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,11,0.37,Lucas Silva Borges,-1.3,4,3.63,12,lucas-silva,3,-0.57,,3.0,,,4.0,5.0,,2.0,2.0,,,,,,,,,,,,
Saúl,Saúl,80061,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,6.5,Saúl Ñíguez Esclapez,6.5,4,9.02,12,saul,2,2.02,1.0,,,,1.0,,,,,,,,,,,,,,,,
Jadson,Jadson,80129,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,8,1.26,Jadson Alves dos Santos,0.2,4,3.79,12,jadson,3,-0.49,,3.0,,,8.0,8.0,,,7.0,,,,,,,,,,,,
Yago Pikachu,Y. Pikachu,80196,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,11,1.76,Glaybson Yago Souza Lisboa,0.8,4,4.91,12,yago-pikachu,7,-0.02,,,1.0,,2.0,3.0,5.0,3.0,6.0,,1.0,,,,,1.0,,,,,
Luciano,Luciano,80287,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,4.71,Luciano da Rocha Neves,8.0,5,14.33,12,luciano,7,1.15,1.0,2.0,,,6.0,15.0,4.0,7.0,17.0,,3.0,,,4.0,,1.0,,,,1.0,
Gilberto,Gilberto,80313,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,4,2.55,Gilberto Moraes Júnior,0.5,2,6.45,12,gilberto,6,-0.71,1.0,,,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,
Wendell,Wendell,80570,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,3.6,Wendell Nascimento Borges,0.0,2,7.7,12,wendell,2,-0.5,1.0,2.0,,,9.0,16.0,1.0,1.0,3.0,,,,,,,,2.0,,,,
André Luis,A. Luis,81005,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,1.38,André Luis Silva de Aguiar,7.3,5,4.43,12,andre-luis,7,1.47,,1.0,,,,5.0,,1.0,4.0,,1.0,,,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,12,jair,5,0.0,,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,12,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,12,mayke,7,0.0,,,,,,1.0,,,3.0,,,,,,,,,,,,
Lingard,Lingard,81720,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,0.45,Jesse Ellis Lingard,2.0,5,4.38,12,lingard,6,-0.1,,1.0,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.62,Alisson Euler de Freitas Castro,1.4,4,3.88,12,alisson,6,-0.21,,1.0,,,3.0,3.0,,,1.0,,,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,7,2.43,Willian Osmar de Oliveira Silva,0.0,4,5.22,12,willian-oliveira,7,0.0,,,,,11.0,7.0,,2.0,2.0,,,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,12,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,5.35,José Rafael Vivian,0.0,4,8.88,12,ze-rafael,6,0.0,1.0,1.0,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,,,
Otávio,Otávio,82463,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.32,Otávio Henrique Passos Santos,-1.3,4,2.51,12,otavio,6,-0.7,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,7,3.21,Luiz de Araújo Guimarães Neto,0.0,5,7.78,12,luiz-araujo,6,-0.46,1.0,1.0,,,6.0,3.0,,,5.0,,1.0,,,1.0,,,,,,,
Tinga,Tinga,82628,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,8,3.37,Guilherme de Jesus da Silva,11.0,2,6.79,12,tinga,7,1.72,,,,,13.0,1.0,,1.0,4.0,,,,,,,,1.0,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,12,2.97,Marcelo Rangel da Rosa,2.5,1,5.03,12,marcelo-rangel,7,0.04,,1.0,,35.0,,,,,2.0,,,,22.0,,,,1.0,,1.0,,
Lucas Ramon,L. Ramon,82775,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,6.26,Lucas Ramon Batista Silva,0.0,2,10.1,12,lucas-ramon,7,0.0,1.0,,1.0,,16.0,3.0,1.0,2.0,12.0,,,,,1.0,,,2.0,,,,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,12,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,12,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,6,5.43,Gabriel Barbosa Almeida,13.3,5,10.54,12,gabriel,3,1.78,2.0,2.0,,,2.0,2.0,,6.0,4.0,,2.0,,,6.0,,,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.02,Yuri Lima Lara,0.0,4,4.85,12,yuri-lara,5,0.0,,,1.0,,7.0,2.0,1.0,,4.0,,,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,9,2.09,Patrick Bezerra do Nascimento,0.2,4,3.99,12,patrick,7,-0.57,,,,,10.0,5.0,,3.0,8.0,,,,,1.0,1.0,,,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,4.44,Leonardo Pereira,3.7,3,9.83,12,leo-pereira,7,-0.13,,3.0,,,6.0,11.0,1.0,2.0,4.0,,1.0,,,,,,4.0,,,,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,12,neris,5,0.0,,,,,1.0,,,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.1,Francisco das Chagas Soares dos Santos Meireles,0.0,5,5.86,12,tiquinho-soares,6,0.0,,1.0,,,3.0,5.0,2.0,4.0,6.0,,,,,1.0,,,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,12,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,11,4.44,Bruno Ferreira Melo,5.5,2,6.53,12,bruno-melo,2,0.09,1.0,1.0,,,14.0,7.0,,2.0,9.0,,,,,2.0,,,4.0,,,,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,12,fernando-sobral,6,0.0,,,,,2.0,,,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,4.42,Lucas Daniel Romero,11.4,4,9.71,12,lucas-romero,7,2.21,2.0,1.0,,,4.0,5.0,1.0,1.0,6.0,,1.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,11,2.95,Josué Filipe Soares Pesqueira,1.4,4,5.13,12,josue,7,-0.67,4.0,1.0,1.0,,5.0,10.0,2.0,5.0,11.0,,,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,10,1.37,Lucas Evangelista Santana de Oliveira,1.0,4,4.74,12,lucas-evangelista,6,-0.08,1.0,,,,3.0,1.0,,2.0,6.0,,,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,12,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,7,3.31,Jorge Luiz Frello Filho,0.0,4,10.36,12,jorginho,2,0.0,,2.0,1.0,,12.0,6.0,,,8.0,,1.0,,,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,5.12,Guillermo Varela Olivera,5.0,2,8.71,12,varela,7,0.03,1.0,1.0,,,12.0,3.0,,2.0,5.0,,,,,1.0,,1.0,4.0,,,,
Luan Peres,L. Peres,84847,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,10,2.49,Luan Peres Petroni,1.7,3,4.69,12,luan-peres,7,-0.67,,2.0,1.0,,9.0,12.0,,,10.0,,,,,,,,3.0,,,,
Memphis Depay,M. Depay,85048,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,2.15,Memphis Depay,0.0,5,9.81,12,memphis-depay,5,0.0,,,,,1.0,4.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,3.22,Daniel de Oliveira Sertanejo,-0.3,4,6.9,12,danielzinho,7,-0.75,1.0,,,,6.0,9.0,,3.0,19.0,,1.0,,,,,1.0,,,,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,1.7,João Paulo Silva Martins,0.0,1,6.19,12,joao-paulo,6,0.0,,,,4.0,,,,,1.0,,,,4.0,,,,,,,,
Alex Santana,A. Santana,85465,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Alex Paulo Menezes Santana,0.0,4,4.0,12,alex-santana,6,0.0,,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,12,leo,6,0.0,,,,,4.0,4.0,,,,,,,,,,,1.0,,,,
Bolasie,Bolasie,86292,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,10,1.25,Yannick Bolasie,5.0,5,4.25,12,bolasie,7,1.05,1.0,2.0,,,1.0,12.0,,8.0,9.0,,,,,3.0,,1.0,,,,,
Victor Luis,V. Luis,86410,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,0.88,Victor Luis Chuab Zamblauskas,0.0,2,3.04,12,victor-luis,7,-0.22,,2.0,,,4.0,4.0,,2.0,2.0,,,,,,1.0,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.73,Marcos da Silva França,0.0,5,4.12,12,keno,5,0.0,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,9,1.82,Danilo das Neves Pinheiro,3.7,4,4.47,12,tche-tche,7,0.55,,1.0,,,4.0,7.0,1.0,3.0,4.0,,1.0,,,1.0,,,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,12,richard,6,0.0,,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,1.63,Everton Sousa Soares,0.8,5,6.12,12,everton,6,-0.2,,1.0,,,3.0,5.0,1.0,7.0,2.0,,,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,9,1.18,José Welison da Silva - Zé,-0.3,4,2.48,12,jose-welison,6,-0.58,,3.0,,,7.0,10.0,,5.0,4.0,,,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,12,1.96,Leonardo César Jardim,-1.0,1,5.72,12,leo-jardim,7,-0.54,,1.0,,31.0,1.0,1.0,,,2.0,,,,18.0,,,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,8,3.44,Pedro Henrique Ribeiro Gonçalves,3.5,3,6.85,12,pedro-henrique,7,-0.18,,2.0,,,6.0,2.0,,2.0,9.0,,,,,,,,3.0,,,,
Guilherme Arana,G. Arana,87228,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,3.72,Guilherme Antonio Arana Lopes,0.8,2,8.08,12,guilherme-arana,6,-0.3,,2.0,,,8.0,7.0,2.0,2.0,,,1.0,,,1.0,,,2.0,,,,
Soteldo,Soteldo,87258,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6,1.07,Yeferson Julio Soteldo Martínez,0.0,5,4.37,12,soteldo,6,0.0,,,,,,,2.0,2.0,5.0,,,,,1.0,,,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,12,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,9,3.06,Thaciano Mickael da Silva,1.2,4,6.65,12,thaciano,6,-0.03,,1.0,,,4.0,2.0,1.0,4.0,6.0,,2.0,,,3.0,,,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,8,4.7,Vitor Frezarin Bueno,0.0,4,7.58,12,vitor-bueno,7,-2.46,1.0,,,,2.0,7.0,5.0,4.0,7.0,1.0,2.0,,,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,1.54,Antônio Francisco Moura Neto,0.0,4,3.46,12,neto-moura,7,-0.32,,2.0,,,6.0,8.0,1.0,5.0,5.0,,,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,5.94,Giorgian Daniel de Arrascaeta Benedetti,13.0,4,16.89,12,arrascaeta,7,1.72,1.0,1.0,,,4.0,4.0,3.0,7.0,7.0,3.0,2.0,,,,,1.0,,,,,
Balbuena,Balbuena,87887,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,3.18,Fabián Cornelio Balbuena González,0.0,3,6.3,12,balbuena,6,0.0,,,,,7.0,,,,1.0,,,,,1.0,,,1.0,,,,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,9,2.98,Gustavo Henrique Furtado Scarpa,0.0,4,7.52,12,gustavo-scarpa,6,0.0,1.0,,,,2.0,1.0,2.0,4.0,5.0,1.0,1.0,,,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12,4.74,Luís Manuel Ribeiro de Castro,3.37,6,9.44,12,luis-castro,7,-0.18,,,,,,,,,,,,,,,,,,3.0,,,
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,12,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5,3.0,Altemir Cordeiro Pessôa Neto,0.0,5,4.39,12,neto-pessoa,6,0.0,,1.0,,,3.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,3.32,Júnior Osmar Ignacio Alonso Mujica,0.0,3,6.04,12,junior-alonso,6,0.0,,1.0,,,9.0,3.0,,1.0,5.0,,,,,,,,1.0,,,,
Ayrton Lucas,A. Lucas,88393,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,3.04,Ayrton Lucas Dantas de Medeiros,0.0,2,7.7,12,ayrton-lucas,6,0.0,,,,,2.0,5.0,2.0,1.0,1.0,,,,,,,,2.0,,,,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,12,walace,6,0.0,,,,,,,,,,,,,,,,,,,,,
Celso Rodrigues,C. Rodrigues,88717,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,4.14,Celso Luiz Ferreira Rodrigues,3.99,6,7.71,12,celso-rodrigues,7,0.31,,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,7.3,José Leonardo Nunes Alves Sousa Jardim,8.38,6,13.81,12,leonardo-jardim,7,0.24,,,,,,,,,,,,,,,,,,6.0,,,
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,11,3.74,Gerson Santos da Silva,12.1,4,9.71,12,gerson,7,1.25,1.0,2.0,,,16.0,10.0,5.0,1.0,21.0,,,,,2.0,,,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,12,joao-pedro,5,0.0,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,,,
